title,filepath,bbox
A photo of speaker_(stero_equipment),../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000386912.jpg,"[213.22, 414.55, 53.89, 65.45]"
A photo of lampshade,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000386912.jpg,"[0.0, 91.39, 76.88, 121.21]"
A photo of tape_(sticky_cloth_or_paper),../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000386912.jpg,"[213.26, 257.49, 10.16, 9.99]"
A photo of telephone,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000386912.jpg,"[119.72, 184.11, 57.67, 64.52]"
A photo of poster,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000386912.jpg,"[0.0, 0.0, 124.34, 195.8]"
A photo of poster,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000386912.jpg,"[171.24, 0.0, 83.96, 150.98]"
A photo of poster,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000386912.jpg,"[318.91, 0.0, 112.32, 50.88]"
A photo of poster,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000386912.jpg,"[391.39, 45.08, 78.07, 212.26]"
A photo of calendar,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000386912.jpg,"[121.46, 8.91, 59.43, 119.32]"
A photo of flower_arrangement,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000502136.jpg,"[330.87, 306.87, 71.74, 38.57]"
A photo of flower_arrangement,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000502136.jpg,"[0.0, 287.95, 126.36, 82.55]"
A photo of vase,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000502136.jpg,"[49.37, 347.19, 26.71, 44.87]"
A photo of vase,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000502136.jpg,"[353.13, 338.58, 24.22, 48.38]"
A photo of book,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000491497.jpg,"[364.11, 287.36, 4.73, 47.67]"
A photo of book,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000491497.jpg,"[304.28, 219.54, 8.78, 42.45]"
A photo of book,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000491497.jpg,"[328.08, 156.51, 7.09, 39.95]"
A photo of book,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000491497.jpg,"[357.55, 151.58, 11.92, 44.49]"
A photo of book,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000491497.jpg,"[318.89, 281.0, 8.04, 49.05]"
A photo of book,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000491497.jpg,"[298.78, 146.97, 13.79, 48.96]"
A photo of book,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000491497.jpg,"[316.99, 221.77, 3.3, 40.28]"
A photo of book,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000491497.jpg,"[348.93, 280.3, 9.33, 53.59]"
A photo of book,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000491497.jpg,"[310.77, 147.54, 17.14, 48.04]"
A photo of book,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000491497.jpg,"[332.03, 224.78, 3.75, 38.46]"
A photo of book,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000491497.jpg,"[319.83, 338.06, 21.04, 52.75]"
A photo of book,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000491497.jpg,"[303.62, 270.35, 10.29, 57.52]"
A photo of book,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000491497.jpg,"[322.94, 228.02, 4.14, 34.42]"
A photo of book,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000491497.jpg,"[334.7, 156.41, 4.64, 40.02]"
A photo of book,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000491497.jpg,"[335.29, 232.78, 3.79, 30.34]"
A photo of book,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000491497.jpg,"[312.83, 222.67, 4.56, 39.38]"
A photo of book,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000491497.jpg,"[366.59, 287.56, 5.87, 47.95]"
A photo of book,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000491497.jpg,"[315.28, 283.65, 4.26, 45.6]"
A photo of book,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000491497.jpg,"[327.69, 279.2, 7.36, 51.73]"
A photo of book,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000491497.jpg,"[353.62, 280.71, 7.05, 53.43]"
A photo of book,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000491497.jpg,"[343.88, 150.64, 7.98, 45.77]"
A photo of book,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000491497.jpg,"[372.01, 221.33, 1.72, 44.47]"
A photo of book,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000491497.jpg,"[359.21, 222.78, 4.88, 42.14]"
A photo of book,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000491497.jpg,"[311.52, 283.65, 8.02, 44.95]"
A photo of book,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000491497.jpg,"[337.43, 278.3, 10.86, 54.03]"
A photo of book,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000491497.jpg,"[366.19, 220.42, 6.81, 45.61]"
A photo of book,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000491497.jpg,"[343.95, 224.88, 4.15, 38.92]"
A photo of book,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000491497.jpg,"[355.51, 224.14, 3.84, 39.96]"
A photo of book,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000491497.jpg,"[338.62, 156.19, 5.33, 40.26]"
A photo of book,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000491497.jpg,"[365.21, 155.35, 5.0, 40.78]"
A photo of book,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000491497.jpg,"[339.05, 223.25, 5.23, 39.87]"
A photo of book,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000491497.jpg,"[346.06, 283.4, 4.65, 50.1]"
A photo of book,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000491497.jpg,"[350.59, 156.52, 6.15, 39.95]"
A photo of book,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000491497.jpg,"[331.31, 294.2, 3.8, 37.39]"
A photo of book,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000491497.jpg,"[324.13, 151.56, 5.37, 44.13]"
A photo of book,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000491497.jpg,"[319.78, 218.33, 8.95, 44.3]"
A photo of book,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000491497.jpg,"[372.73, 155.52, 1.61, 40.65]"
A photo of book,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000491497.jpg,"[350.72, 224.85, 5.67, 38.98]"
A photo of book,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000491497.jpg,"[342.84, 280.16, 7.39, 52.91]"
A photo of book,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000491497.jpg,"[307.29, 275.19, 8.84, 53.19]"
A photo of book,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000491497.jpg,"[334.31, 345.95, 10.29, 25.51]"
A photo of book,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000491497.jpg,"[334.11, 279.14, 7.84, 53.18]"
A photo of book,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000491497.jpg,"[297.22, 272.05, 8.02, 55.9]"
A photo of book,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000491497.jpg,"[326.29, 229.88, 5.9, 33.07]"
A photo of book,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000491497.jpg,"[360.62, 283.03, 6.39, 51.1]"
A photo of book,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000491497.jpg,"[370.28, 282.05, 3.11, 54.14]"
A photo of book,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000491497.jpg,"[296.55, 219.48, 7.98, 42.56]"
A photo of pillow,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000491497.jpg,"[168.53, 287.16, 151.12, 130.94]"
A photo of television_set,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000491497.jpg,"[0.0, 180.18, 96.79, 194.62]"
A photo of pitcher_(vessel_for_liquid),../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000184791.jpg,"[161.02, 104.35, 201.9, 221.75]"
A photo of candle,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000184791.jpg,"[383.8, 88.09, 19.94, 94.69]"
A photo of candle_holder,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000184791.jpg,"[346.2, 149.65, 113.23, 146.54]"
A photo of painting,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000184791.jpg,"[73.84, 67.17, 500.72, 367.88]"
A photo of orange_(fruit),../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000184791.jpg,"[316.21, 274.72, 79.94, 68.12]"
A photo of orange_(fruit),../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000184791.jpg,"[132.42, 199.49, 52.13, 56.38]"
A photo of orange_(fruit),../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000184791.jpg,"[442.99, 254.15, 73.19, 62.45]"
A photo of orange_(fruit),../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000184791.jpg,"[91.58, 222.35, 62.18, 60.65]"
A photo of bowl,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000184791.jpg,"[133.23, 313.87, 150.32, 82.02]"
A photo of wheel,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000289393.jpg,"[438.27, 262.2, 120.73, 124.34]"
A photo of wheel,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000289393.jpg,"[568.26, 257.36, 71.74, 135.11]"
A photo of painting,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000289393.jpg,"[12.15, 0.0, 221.27, 206.48]"
A photo of deer,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000289393.jpg,"[331.19, 215.24, 179.92, 206.17]"
A photo of bird,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000289393.jpg,"[63.52, 3.77, 135.3, 105.94]"
A photo of bird,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000289393.jpg,"[523.51, 332.98, 116.49, 136.51]"
A photo of boat,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000522713.jpg,"[358.3, 248.8, 18.33, 24.62]"
A photo of boat,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000522713.jpg,"[392.44, 271.6, 14.82, 3.11]"
A photo of boat,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000522713.jpg,"[437.58, 252.03, 13.22, 17.33]"
A photo of boat,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000522713.jpg,"[384.34, 248.79, 19.22, 23.61]"
A photo of boat,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000522713.jpg,"[509.39, 267.41, 10.41, 3.26]"
A photo of boat,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000522713.jpg,"[481.26, 270.98, 21.37, 3.61]"
A photo of boat,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000522713.jpg,"[515.21, 251.8, 11.9, 21.42]"
A photo of boat,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000522713.jpg,"[441.91, 265.04, 25.35, 6.7]"
A photo of boat,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000522713.jpg,"[405.33, 249.64, 13.53, 20.03]"
A photo of bench,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000522713.jpg,"[410.76, 283.99, 149.41, 72.67]"
A photo of goat,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000181666.jpg,"[21.23, 214.42, 16.72, 40.83]"
A photo of goat,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000181666.jpg,"[163.57, 301.62, 57.26, 118.52]"
A photo of goat,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000181666.jpg,"[209.74, 214.68, 35.95, 35.33]"
A photo of goat,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000181666.jpg,"[134.33, 223.69, 36.05, 28.83]"
A photo of goat,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000181666.jpg,"[607.3, 280.17, 32.7, 103.17]"
A photo of goat,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000181666.jpg,"[162.21, 251.77, 42.01, 29.87]"
A photo of goat,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000181666.jpg,"[428.53, 292.6, 66.16, 112.4]"
A photo of goat,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000181666.jpg,"[144.88, 269.47, 64.33, 115.86]"
A photo of goat,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000181666.jpg,"[321.71, 213.75, 26.53, 28.57]"
A photo of goat,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000181666.jpg,"[226.71, 277.12, 16.52, 16.26]"
A photo of goat,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000181666.jpg,"[237.98, 215.13, 36.25, 34.74]"
A photo of goat,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000181666.jpg,"[215.0, 286.42, 50.48, 43.27]"
A photo of goat,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000181666.jpg,"[220.48, 314.0, 55.52, 111.0]"
A photo of goat,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000181666.jpg,"[338.49, 270.41, 92.59, 121.12]"
A photo of goat,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000181666.jpg,"[79.43, 284.43, 85.29, 122.69]"
A photo of goat,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000181666.jpg,"[205.49, 262.42, 17.75, 22.33]"
A photo of goat,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000181666.jpg,"[113.02, 215.1, 34.2, 39.53]"
A photo of goat,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000181666.jpg,"[23.11, 290.48, 46.21, 83.42]"
A photo of goat,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000181666.jpg,"[482.21, 301.04, 69.16, 102.44]"
A photo of goat,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000181666.jpg,"[257.13, 282.95, 22.82, 43.99]"
A photo of goat,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000181666.jpg,"[104.25, 266.48, 28.86, 25.37]"
A photo of goat,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000181666.jpg,"[468.16, 254.52, 34.59, 31.21]"
A photo of goat,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000181666.jpg,"[493.38, 270.91, 33.97, 21.35]"
A photo of goat,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000181666.jpg,"[109.94, 270.63, 42.51, 38.0]"
A photo of goat,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000181666.jpg,"[448.01, 263.49, 24.12, 38.47]"
A photo of goat,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000181666.jpg,"[428.92, 280.24, 27.37, 29.88]"
A photo of goat,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000181666.jpg,"[323.2, 268.66, 22.86, 18.77]"
A photo of goat,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000181666.jpg,"[272.8, 263.73, 76.8, 140.7]"
A photo of goat,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000181666.jpg,"[49.83, 303.6, 34.58, 75.76]"
A photo of goat,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000181666.jpg,"[76.42, 215.8, 46.66, 40.18]"
A photo of goat,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000181666.jpg,"[259.66, 258.91, 47.55, 31.03]"
A photo of goat,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000181666.jpg,"[420.12, 270.37, 24.17, 51.25]"
A photo of goat,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000181666.jpg,"[66.51, 272.76, 41.61, 110.35]"
A photo of goat,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000181666.jpg,"[541.49, 264.6, 32.5, 29.62]"
A photo of goat,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000181666.jpg,"[538.64, 289.45, 54.37, 117.1]"
A photo of goat,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000181666.jpg,"[508.62, 255.16, 24.11, 19.28]"
A photo of goat,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000181666.jpg,"[358.72, 281.0, 9.53, 5.1]"
A photo of goat,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000181666.jpg,"[40.47, 216.99, 36.09, 39.91]"
A photo of goat,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000181666.jpg,"[521.92, 275.01, 35.2, 30.1]"
A photo of goat,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000181666.jpg,"[66.9, 227.45, 20.72, 28.37]"
A photo of goat,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000181666.jpg,"[182.81, 221.7, 35.06, 29.08]"
A photo of goat,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000181666.jpg,"[483.39, 274.51, 57.86, 35.4]"
A photo of goat,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000181666.jpg,"[192.59, 211.64, 18.05, 13.68]"
A photo of goat,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000181666.jpg,"[358.68, 260.24, 33.19, 30.86]"
A photo of goat,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000181666.jpg,"[162.25, 219.26, 27.87, 32.32]"
A photo of goat,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000181666.jpg,"[228.16, 270.78, 39.65, 23.39]"
A photo of goat,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000181666.jpg,"[0.2, 281.95, 29.83, 89.97]"
A photo of goat,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000181666.jpg,"[388.96, 245.68, 31.44, 33.19]"
A photo of pole,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000181666.jpg,"[472.6, 181.22, 2.29, 33.84]"
A photo of pole,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000181666.jpg,"[585.54, 177.86, 2.2, 28.89]"
A photo of pole,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000181666.jpg,"[418.25, 179.95, 4.89, 44.98]"
A photo of pole,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000181666.jpg,"[352.3, 185.66, 4.11, 41.8]"
A photo of pole,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000181666.jpg,"[211.09, 188.83, 2.88, 27.12]"
A photo of pole,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000181666.jpg,"[453.41, 187.59, 2.67, 21.99]"
A photo of pole,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000181666.jpg,"[478.62, 182.1, 1.89, 26.66]"
A photo of pole,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000181666.jpg,"[185.87, 185.01, 5.02, 30.13]"
A photo of pole,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000181666.jpg,"[431.98, 186.99, 1.58, 23.52]"
A photo of pole,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000181666.jpg,"[627.98, 187.61, 2.49, 8.81]"
A photo of pole,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000181666.jpg,"[554.72, 182.23, 3.3, 59.96]"
A photo of pole,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000181666.jpg,"[237.61, 188.03, 1.98, 26.64]"
A photo of pole,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000181666.jpg,"[635.58, 173.61, 2.18, 48.44]"
A photo of pole,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000181666.jpg,"[499.42, 182.86, 2.38, 25.17]"
A photo of pole,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000181666.jpg,"[202.4, 188.25, 3.3, 23.89]"
A photo of pole,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000181666.jpg,"[608.3, 181.31, 1.06, 19.82]"
A photo of pole,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000181666.jpg,"[503.69, 187.78, 1.09, 13.88]"
A photo of pole,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000181666.jpg,"[599.95, 179.19, 1.85, 23.53]"
A photo of pole,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000181666.jpg,"[361.65, 189.38, 1.45, 22.68]"
A photo of pole,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000181666.jpg,"[403.96, 188.71, 2.64, 22.33]"
A photo of pole,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000181666.jpg,"[15.62, 190.03, 7.93, 63.17]"
A photo of pole,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000181666.jpg,"[267.81, 196.11, 1.06, 13.08]"
A photo of pole,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000181666.jpg,"[248.6, 189.28, 1.87, 17.65]"
A photo of pole,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000181666.jpg,"[243.76, 197.43, 1.72, 14.41]"
A photo of pole,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000181666.jpg,"[370.38, 179.91, 4.9, 59.09]"
A photo of pole,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000181666.jpg,"[618.08, 184.61, 1.59, 12.69]"
A photo of pole,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000181666.jpg,"[226.23, 188.05, 2.47, 23.07]"
A photo of pole,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000181666.jpg,"[255.18, 194.12, 2.49, 13.21]"
A photo of pole,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000181666.jpg,"[252.98, 196.09, 1.36, 7.99]"
A photo of pole,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000181666.jpg,"[487.85, 183.6, 1.68, 17.3]"
A photo of pole,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000181666.jpg,"[529.81, 179.79, 3.66, 43.87]"
A photo of pole,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000181666.jpg,"[188.22, 185.0, 6.53, 66.35]"
A photo of pole,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000181666.jpg,"[342.65, 190.54, 1.85, 23.22]"
A photo of pole,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000181666.jpg,"[379.49, 188.36, 2.26, 23.48]"
A photo of pole,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000181666.jpg,"[240.86, 183.19, 2.77, 30.79]"
A photo of pole,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000181666.jpg,"[462.78, 187.64, 3.91, 57.33]"
A photo of pole,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000181666.jpg,"[109.5, 188.53, 2.78, 25.11]"
A photo of street_sign,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000017627.jpg,"[596.01, 197.47, 11.27, 26.59]"
A photo of street_sign,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000017627.jpg,"[141.51, 163.12, 19.13, 43.44]"
A photo of street_sign,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000017627.jpg,"[371.33, 201.5, 13.63, 25.97]"
A photo of license_plate,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000017627.jpg,"[288.14, 267.73, 23.86, 6.56]"
A photo of license_plate,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000017627.jpg,"[498.05, 252.12, 18.84, 5.82]"
A photo of license_plate,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000017627.jpg,"[427.8, 267.21, 16.06, 4.34]"
A photo of license_plate,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000017627.jpg,"[191.41, 262.7, 21.16, 7.26]"
A photo of license_plate,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000017627.jpg,"[612.95, 257.15, 15.02, 3.55]"
A photo of streetlight,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000017627.jpg,"[186.67, 0.0, 65.46, 238.46]"
A photo of bus_(vehicle),../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000143931.jpg,"[0.0, 0.0, 592.45, 480.0]"
A photo of street_sign,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000143931.jpg,"[532.18, 0.0, 68.25, 39.62]"
A photo of bus_(vehicle),../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000303818.jpg,"[314.7, 64.09, 165.3, 246.19]"
A photo of car_(automobile),../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000463730.jpg,"[512.21, 185.6, 127.79, 136.01]"
A photo of car_(automobile),../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000463730.jpg,"[357.61, 201.94, 14.25, 45.55]"
A photo of jean,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000463730.jpg,"[152.32, 250.31, 49.15, 56.57]"
A photo of jean,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000463730.jpg,"[326.07, 232.99, 39.88, 22.21]"
A photo of jean,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000463730.jpg,"[43.18, 235.37, 30.05, 62.18]"
A photo of signboard,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000463730.jpg,"[540.47, 174.35, 13.17, 18.02]"
